8        STA2  S        0.1000       0.0008      1.00000      0.00008 
8        STA3  S        0.1000      -0.0000      1.00000     -0.00000 
8        STA4  S        0.1000      -0.3130      1.00000     -0.03130 
8        STA5  S        0.1000       0.0078      1.00000      0.00078 
8        STA6  S        0.1000      -0.0090      1.00000     -0.00090 
9        STA1  P        0.1000      -0.0465      1.00000     -0.00465 
9        STA2  P        0.1000       0.1398      1.00000      0.01398 
9        STA3  P        0.1000       0.0000      1.00000      0.00000 
9        STA4  P        0.1000       0.0779      1.00000      0.00779 
9        STA5  P        0.1000      -0.1170      1.00000     -0.01170 
9        STA6  P        0.1000       0.0357      1.00000      0.00357 
9        STA1  S        0.1000      -0.0000      1.00000     -0.00000 
9        STA2  S        0.1000       0.0668      1.00000      0.00668 
9        STA3  S        0.1000      -0.0008      1.00000     -0.00008 
9        STA4  S        0.1000      -0.0132      1.00000     -0.00132 
9        STA5  S        0.1000       0.0000      1.00000      0.00000 
9        STA6  S        0.1000      -0.0609      1.00000     -0.00609 
10       STA1  P        0.1000      -0.1709      1.00000     -0.01709 
10       STA2  P        0.1000      -0.0008      1.00000     -0.00008 
10       STA3  P        0.1000       0.1275      1.00000      0.01275 
10       STA4  P        0.1000      -0.0000      1.00000     -0.00000 
10       STA5  P        0.1000      -0.1611      1.00000     -0.01611 
10       STA6  P        0.1000       0.0655      1.00000      0.00655 
10       STA1  S        0.1000      -0.0454      1.00000     -0.00454 
10       STA2  S        0.1000       0.0019      1.00000      0.00019 
10       STA3  S        0.1000      -0.2472      1.00000     -0.02472 
10       STA4  S        0.1000       0.0967      1.00000      0.00967 
10       STA5  S        0.1000       0.0243      1.00000      0.00243 
10       STA6  S        0.1000       0.0967      1.00000      0.00967 
11       STA1  P        0.1000      -0.2072      1.00000     -0.02072 
11       STA2  P        0.1000      -0.0390      1.00000     -0.00390 
11       STA3  P        0.1000      -0.2065      1.00000     -0.02065 
11       STA4  P        0.1000       0.0242      1.00000      0.00242 
11       STA5  P        0.1000       0.0329      1.00000      0.00329 
11       STA6  P        0.1000      -0.0000      1.00000     -0.00000 
11       STA1  S        0.1000       0.0141      1.00000      0.00141 
11       STA2  S        0.1000       0.0802      1.00000      0.00802 
11       STA3  S        0.1000      -0.2171      1.00000     -0.02171 
11       STA4  S        0.1000       0.0350      1.00000      0.00350 
11       STA5  S        0.1000      -0.0144      1.00000     -0.00144 
11       STA6  S        0.1000       0.0089      1.00000      0.00089 
12       STA1  P        0.1000       0.1198      1.00000      0.01198 
12       STA2  P        0.1000      -0.0437      1.00000     -0.00437 
12       STA3  P        0.1000      -0.0037      1.00000     -0.00037 
12       STA4  P        0.1000       0.0052      1.00000      0.00052 
12       STA5  P        0.1000       0.0120      1.00000      0.00120 
12       STA6  P        0.1000      -0.0116      1.00000     -0.00116 
12       STA1  S        0.1000      -0.1439      1.00000     -0.01439 
12       STA2  S        0.1000       0.0012      1.00000      0.00012 
12       STA3  S        0.1000      -0.0001      1.00000     -0.00001 
12       STA4  S        0.1000       0.0000      1.00000      0.00000 
12       STA5  S        0.1000      -0.0825      1.00000     -0.00825 
12       STA6  S        0.1000       0.1670      1.00000      0.01670 
13       STA1  P        0.1000       0.0685      1.00000      0.00685 
13       STA2  P        0.1000       0.0870      1.00000      0.00870 
13       STA3  P        0.1000       0.0161      1.00000      0.00161 
13       STA4  P        0.1000       0.0083      1.00000      0.00083 
13       STA5  P        0.1000      -0.0101      1.00000     -0.00101 
13       STA6  P        0.1000      -0.0562      1.00000     -0.00562 
13       STA1  S        0.1000      -0.0605      1.00000     -0.00605 
13       STA2  S        0.1000       0.0000      1.00000      0.00000 
13       STA3  S        0.1000      -0.1562      1.00000     -0.01562 
13       STA4  S        0.1000       0.0172      1.00000      0.00172 
13       STA5  S        0.1000      -0.4588      1.00000     -0.04588 
13       STA6  S        0.1000       0.1026      1.00000      0.01026 
14       STA1  P        0.1000      -0.0112      1.00000     -0.00112 
14       STA2  P        0.1000      -0.1865      1.00000     -0.01865 
14       STA3  P        0.1000       0.0004      1.00000      0.00004 
14       STA4  P        0.1000       0.0000      1.00000      0.00000 
14       STA5  P        0.1000      -0.0472      1.00000     -0.00472 
14       STA6  P        0.1000       0.0628      1.00000      0.00628 
14       STA1  S        0.1000       0.0622      1.00000      0.00622 
14       STA2  S        0.1000      -0.2467      1.00000     -0.02467 
14       STA3  S        0.1000      -0.1076      1.00000     -0.01076 
14       STA4  S        0.1000      -0.0383      1.00000     -0.00383 
14       STA5  S        0.1000       0.0866      1.00000      0.00866 
14       STA6  S        0.1000       0.1447      1.00000      0.01447 
15       STA1  P        0.1000      -0.0000      1.00000     -0.00000 
15       STA2  P        0.1000      -0.0994      1.00000     -0.00994 
15       STA3  P        0.1000       0.0869      1.00000      0.00869 
15       STA4  P        0.1000       0.2142      1.00000      0.02142 
15       STA5  P        0.1000       0.0682      1.00000      0.00682 
15       STA6  P        0.1000      -0.0510      1.00000     -0.00510 
15       STA1  S        0.1000       0.0084      1.00000      0.00084 
15       STA2  S        0.1000      -0.0023      1.00000     -0.00023 
15       STA3  S        0.1000       0.0096      1.00000      0.00096 
15       STA4  S        0.1000       0.0271      1.00000      0.00271 
15       STA5  S        0.1000      -0.0098      1.00000     -0.00098 
15       STA6  S        0.1000      -0.0388      1.00000     -0.00388 
16       STA1  P        0.1000       0.1631      1.00000      0.01631 
16       STA2  P        0.1000      -0.0106      1.00000     -0.00106 
16       STA3  P        0.1000       0.1636      1.00000      0.01636 
16       STA4  P        0.1000       0.0386      1.00000      0.00386 
16       STA5  P        0.1000      -0.0100      1.00000     -0.00100 
16       STA6  P        0.1000      -0.0729      1.00000     -0.00729 
16       STA1  S        0.1000       0.0856      1.00000      0.00856 
16       STA2  S        0.1000      -0.1379      1.00000     -0.01379 
16       STA3  S        0.1000      -0.0000      1.00000     -0.00000 
16       STA4  S        0.1000      -0.0580      1.00000     -0.00580 
16       STA5  S        0.1000       0.0261      1.00000      0.00261 
16       STA6  S        0.1000       0.0028      1.00000      0.00028 
17       STA1  P        0.1000       0.0599      1.00000      0.00599 
17       STA2  P        0.1000       0.0310      1.00000      0.00310 
17       STA3  P        0.1000       0.0579      1.00000      0.00579 
17       STA4  P        0.1000       0.0000      1.00000      0.00000 
17       STA5  P        0.1000      -0.0772      1.00000     -0.00772 
17       STA6  P        0.1000      -0.0000      1.00000     -0.00000 
17       STA1  S        0.1000      -0.0144      1.00000     -0.00144 
17       STA2  S        0.1000      -0.0915      1.00000     -0.00915 
17       STA3  S        0.1000       0.0056      1.00000      0.00056 
17       STA4  S        0.1000       0.1620      1.00000      0.01620 
17       STA5  S        0.1000      -0.0486      1.00000     -0.00486 
17       STA6  S        0.1000      -0.0356      1.00000     -0.00356 
18       STA1  P        0.1000       0.0000      1.00000      0.00000 
18       STA2  P        0.1000      -0.0492      1.00000     -0.00492 
18       STA3  P        0.1000      -0.0677      1.00000     -0.00677 
18       STA4  P        0.1000       0.0774      1.00000      0.00774 
18       STA5  P        0.1000      -0.0163      1.00000     -0.00163 
18       STA6  P        0.1000       0.0000      1.00000      0.00000 
18       STA1  S        0.1000       0.0639      1.00000      0.00639 
18       STA2  S        0.1000      -0.1776      1.00000     -0.01776 
18       STA3  S        0.1000      -0.0000      1.00000     -0.00000 
18       STA4  S        0.1000       0.0050      1.00000      0.00050 
18       STA5  S        0.1000      -0.0002      1.00000     -0.00002 
18       STA6  S        0.1000       0.0780      1.00000      0.00780 
19       STA1  P        0.1000       0.0807      1.00000      0.00807 
19       STA2  P        0.1000       0.0929      1.00000      0.00929 
19       STA3  P        0.1000      -0.1407      1.00000     -0.01407 
19       STA4  P        0.1000       0.0599      1.00000      0.00599 
19       STA5  P        0.1000       0.0757      1.00000      0.00757 
19       STA6  P        0.1000      -0.0062      1.00000     -0.00062 
19       STA1  S        0.1000      -0.1866      1.00000     -0.01866 
19       STA2  S        0.1000      -0.0331      1.00000     -0.00331 
19       STA3  S        0.1000       0.0000      1.00000      0.00000 
19       STA4  S        0.1000      -0.0658      1.00000     -0.00658 
19       STA5  S        0.1000      -0.2116      1.00000     -0.02116 
19       STA6  S        0.1000       0.0742      1.00000      0.00742 
20       STA1  P        0.1000       0.0000      1.00000      0.00000 
20       STA2  P        0.1000      -0.0081      1.00000     -0.00081 
20       STA3  P        0.1000      -0.0318      1.00000     -0.00318 
20       STA4  P        0.1000       0.0007      1.00000      0.00007 
20       STA5  P        0.1000      -0.0770      1.00000     -0.00770 
20       STA6  P        0.1000       0.1170      1.00000      0.01170 
20       STA1  S        0.1000      -0.0076      1.00000     -0.00076 
20       STA2  S        0.1000       0.0846      1.00000      0.00846 
20       STA3  S        0.1000       0.0000      1.00000      0.00000 
20       STA4  S        0.1000       0.0697      1.00000      0.00697 
20       STA5  S        0.1000      -0.2719      1.00000     -0.02719 
20       STA6  S        0.1000      -0.0599      1.00000     -0.00599 
21       STA1  P        0.1000       0.1250      1.00000      0.01250 
21       STA2  P        0.1000      -0.0626      1.00000     -0.00626 
21       STA3  P        0.1000      -0.0064      1.00000     -0.00064 
21       STA4  P        0.1000      -0.0068      1.00000     -0.00068 
21       STA5  P        0.1000      -0.0312      1.00000     -0.00312 
21       STA6  P        0.1000       0.1786      1.00000      0.01786 
21       STA1  S        0.1000       0.0000      1.00000      0.00000 
21       STA2  S        0.1000      -0.1467      1.00000     -0.01467 
21       STA3  S        0.1000       0.0000      1.00000      0.00000 
21       STA4  S        0.1000      -0.0624      1.00000     -0.00624 
21       STA5  S        0.1000       0.0092      1.00000      0.00092 
21       STA6  S        0.1000       0.0012      1.00000      0.00012 
22       STA1  P        0.1000      -0.0005      1.00000     -0.00005 
22       STA2  P        0.1000      -0.0117      1.00000     -0.00117 
22       STA3  P        0.1000       0.1188      1.00000      0.01188 
22       STA4  P        0.1000       0.0019      1.00000      0.00019 
22       STA5  P        0.1000      -0.2102      1.00000     -0.02102 
22       STA6  P        0.1000       0.2386      1.00000      0.02386 
22       STA1  S        0.1000      -0.2275      1.00000     -0.02275 
22       STA2  S        0.1000      -0.0238      1.00000     -0.00238 
22       STA3  S        0.1000      -0.0000      1.00000     -0.00000 
22       STA4  S        0.1000       0.0827      1.00000      0.00827 
22       STA5  S        0.1000       0.0000      1.00000      0.00000 
22       STA6  S        0.1000       0.0055      1.00000      0.00055 
23       STA1  P        0.1000      -0.0057      1.00000     -0.00057 
23       STA2  P        0.1000       0.2129      1.00000      0.02129 
23       STA3  P        0.1000       0.0736      1.00000      0.00736 
23       STA4  P        0.1000       0.1335      1.00000      0.01335 
23       STA5  P        0.1000       0.0566      1.00000      0.00566 
23       STA6  P        0.1000      -0.0383      1.00000     -0.00383 
23       STA1  S        0.1000      -0.0545      1.00000     -0.00545 
23       STA2  S        0.1000      -0.1134      1.00000     -0.01134 
23       STA3  S        0.1000       0.0275      1.00000      0.00275 
