68 -24.4464 -13.2233 2.5 7 0.1
69 -24.4464 -14.8901 4.0 7 0.1
70 -23.113 -9.55632 2.7 7 0.1
71 -24.3353 -8.77848 2.3 7 0.1
72 -23.113 -8.44512 2.9 7 0.1
73 -23.2241 -9.33408 3.0 7 0.1
74 -23.8908 -5.11152 2.7 7 0.1
75 -23.7797 -4.11144 3.0 7 0.1
76 -23.8908 -4.55592 4.0 7 0.1
77 -23.3352 -4.88928 2.9 7 0.1
78 -23.7797 -0.22224 3.2 7 0.1
79 -23.6686 0.22224 3.0 7 0.1
80 -24.4464 0 4.0 7 0.1
81 -24.0019 0.11112 3.0 7 0.1
82 -23.4463 5.11152 3.0 7 0.1
83 -23.7797 4.66704 2.8 7 0.1
84 -24.113 4.88928 2.7 7 0.1
85 -23.7797 4.33368 3.1 7 0.1
86 -23.2241 9.33408 2.5 7 0.1
87 -24.2242 9.22296 2.6 7 0.1
88 -23.7797 9.55632 3.3 7 0.1
89 -24.7798 10.0008 4.0 7 0.1
90 -24.8909 14.6678 6.2 7 0.1
91 -23.5574 13.5566 2.6 7 0.1
92 -24.4464 13.4455 5.8 7 0.1
93 -23.4463 14.3345 2.6 7 0.1
94 -24.4464 19.5571 4.2 7 0.1
95 -23.8908 18.3348 2.1 7 0.1
96 -24.7798 20.335 4.3 7 0.0
97 -23.113 18.0014 2.1 7 0.1
98 -23.113 23.8908 2.6 7 0.1
99 -25.4465 24.5575 4.8 7 0.1
100 -23.2241 23.0018 1.4 7 0.1
101 -24.6686 24.5575 4.0 7 0.1
102 -22.8907 28.0022 1.6 7 0.1
103 -24.8909 28.4467 11.5 7 0.1
104 -25.6687 29.0023 9.6 7 0.1
105 -23.0018 28.1134 1.6 7 0.1
106 -18.4459 -27.8911 1.9 7 0.0
107 -19.446 -28.669 10.6 7 0.1
108 -18.6682 -25.6687 0.4 7 0.1
109 -18.7793 -26.891 0.7 7 0.1
110 -19.446 -24.4464 8.8 7 0.1
111 -18.3348 -24.2242 1.3 7 0.1
112 -18.7793 -23.4463 1.5 7 0.1
113 -20.0016 -25.3354 4.2 7 0.1
114 -19.3349 -18.3348 2.4 7 0.1
115 -19.0015 -18.557 2.6 7 0.1
116 -19.2238 -18.6682 2.4 7 0.1
117 -19.0015 -18.3348 2.1 7 0.1
118 -19.1126 -13.3344 2.7 7 0.1
119 -19.1126 -14.0011 3.4 7 0.1
120 -19.2238 -13.6678 2.8 7 0.1
121 -19.5571 -13.89 3.0 7 0.1
122 -19.7794 -8.8896 2.8 7 0.1
123 -19.446 -9.11184 2.8 7 0.1
124 -19.2238 -9.33408 3.2 7 0.1
125 -19.5571 -8.77848 3.0 7 0.1
126 -18.7793 -4.33368 2.9 7 0.1
127 -19.446 -5.22264 2.9 7 0.1
128 -18.8904 -4.55592 2.9 7 0.1
129 -19.3349 -4.4448 2.5 7 0.1
130 -19.5571 0.22224 2.8 7 0.1
131 -18.557 0.11112 2.7 7 0.1
132 -19.6682 0.22224 2.8 7 0.1
133 -19.0015 0 2.9 7 0.1
134 -19.8905 4.55592 3.0 7 0.1
135 -17.8903 4.4448 2.6 7 0.1
136 -19.1126 4.55592 3.0 7 0.1
137 -18.6682 5.0004 3.0 7 0.1
138 -19.3349 8.66736 3.0 7 0.1
139 -20.1127 9.22296 2.7 7 0.1
140 -19.1126 9.4452 2.9 7 0.1
141 -19.1126 9.11184 3.0 7 0.1
142 -19.0015 14.3345 3.3 7 0.1
143 -19.2238 15.0012 3.1 7 0.1
144 -19.6682 14.2234 2.8 7 0.1
145 -19.2238 13.3344 2.6 7 0.1
146 -20.0016 19.5571 4.0 7 0.1
147 -19.7794 19.7794 6.9 7 0.1
148 -19.0015 20.1127 4.0 7 0.1
149 -18.6682 18.6682 2.4 7 0.1
150 -19.0015 23.7797 1.4 7 0.1
151 -19.8905 25.2242 4.2 7 0.1
152 -18.7793 23.2241 1.6 7 0.1
153 -20.5572 25.5576 4.1 7 0.1
154 -18.1126 26.6688 0.0 7 0.1
155 -18.0014 26.4466 0.5 7 0.1
156 -19.446 29.669 6.5 7 0.1
157 -19.8905 28.8912 11.5 7 0.1
158 -14.2234 -28.1134 1.8 7 0.1
159 -14.4456 -29.0023 11.1 7 0.1
160 -14.4456 -29.669 3.6 7 0.1
161 -14.3345 -29.4468 9.6 7 0.1
162 -14.1122 -22.6685 1.8 7 0.1
163 -14.5567 -23.2241 1.8 7 0.1
164 -15.2234 -23.7797 9.3 7 0.1
165 -14.3345 -25.1131 4.0 7 0.1
166 -14.2234 -18.7793 2.3 7 0.1
167 -14.2234 -18.6682 2.9 7 0.1
168 -14.1122 -18.4459 2.8 7 0.1
169 -14.779 -20.2238 5.0 7 0.1
170 -14.4456 -14.4456 3.0 7 0.1
171 -14.779 -14.0011 3.3 7 0.1
172 -14.5567 -14.2234 3.1 7 0.1
173 -14.3345 -13.89 3.1 7 0.1
174 -13.3344 -8.55624 2.3 7 0.1
175 -13.6678 -8.55624 2.5 7 0.1
176 -14.6678 -8.8896 2.8 7 0.1
177 -13.89 -9.00072 2.3 7 0.1
178 -13.5566 -4.55592 1.8 7 0.1
179 -13.6678 -4.55592 1.7 7 0.1
180 -13.5566 -4.33368 2.0 7 0.1
181 -13.4455 -4.4448 1.5 7 0.1
182 -14.0011 -0.11112 1.4 7 0.1
183 -14.2234 0.11112 1.7 7 0.2
184 -14.6678 0.11112 2.1 7 0.2
185 -13.89 0 1.2 7 0.2
186 -13.89 4.55592 2.1 7 0.1
187 -13.89 4.66704 1.9 7 0.1
188 -13.5566 4.4448 1.4 7 0.1
189 -13.7789 4.77816 2.0 7 0.1
190 -14.5567 9.00072 2.5 7 0.1
191 -13.1122 9.22296 1.8 7 0.1
192 -14.4456 9.4452 2.6 7 0.1
193 -13.89 8.8896 2.5 7 0.1
194 -14.3345 13.4455 3.1 7 0.1
195 -14.4456 14.3345 2.9 7 0.1
196 -14.6678 14.0011 3.2 7 0.1
197 -15.1123 14.0011 3.4 7 0.1
198 -14.8901 19.8905 4.0 7 0.1
199 -14.2234 18.7793 2.5 7 0.1
200 -14.4456 18.7793 2.3 7 0.1
201 -13.89 18.1126 2.7 7 0.1
202 -14.5567 23.3352 1.7 7 0.1
203 -14.8901 24.5575 7.7 7 0.1
204 -14.3345 25.5576 4.1 7 0.1
205 -15.0012 25.3354 4.0 7 0.1
206 -14.0011 26.6688 0.4 7 0.1
207 -15.3346 31.1136 4.2 7 0.1
208 -14.0011 26.3354 0.3 7 0.1
209 -14.1122 30.3358 3.9 7 0.1
210 -11.3342 -29.3357 25.1 7 0.1
211 -10.0008 -29.669 4.1 7 0.1
212 -9.88968 -29.4468 3.2 7 0.1
213 -9.77856 -30.0024 4.0 7 0.1
214 -9.33408 -25.002 4.0 7 0.1
215 -9.66744 -24.3353 4.0 7 0.1
216 -10.223 -24.4464 7.8 7 0.1
217 -9.55632 -24.2242 8.9 7 0.1
218 -10.0008 -20.335 4.0 7 0.1
219 -9.55632 -18.2237 1.9 7 0.1
220 -10.5564 -20.5572 4.4 7 0.1
221 -10.223 -19.446 3.5 7 0.1
222 -9.55632 -13.4455 2.5 7 0.1
223 -9.77856 -14.1122 2.7 7 0.1
224 -9.55632 -13.6678 2.1 7 0.1
225 -9.4452 -14.4456 2.4 7 0.1
226 -9.66744 -8.77848 2.1 7 0.1
227 -10.1119 -8.8896 2.8 7 0.1
228 -9.66744 -9.00072 2.5 7 0.1
229 -9.77856 -8.8896 2.1 7 0.1
230 -10.3342 -5.22264 3.4 7 0.1
231 -10.3342 -5.33376 3.6 7 0.1
232 -9.88968 -4.66704 2.7 7 0.1
233 -9.77856 -4.88928 2.7 7 0.1
234 -10.0008 0.11112 2.8 7 0.1
235 -10.0008 0.11112 2.6 7 0.1
236 -9.77856 0.11112 2.5 7 0.1
237 -10.5564 0 4.0 7 0.1
238 -9.77856 4.88928 2.8 7 0.1
239 -9.88968 4.77816 2.7 7 0.1
240 -10.1119 5.556 3.6 7 0.1
241 -10.3342 5.66712 4.0 7 0.1
242 -10.0008 8.66736 2.4 7 0.1
243 -9.4452 9.22296 1.9 7 0.1
244 -9.4452 9.00072 2.4 7 0.1
245 -9.55632 9.11184 2.5 7 0.1
246 -9.66744 13.7789 2.4 7 0.1
247 -9.88968 13.89 3.1 7 0.1
248 -9.88968 13.4455 3.1 7 0.1
249 -9.88968 14.0011 3.4 7 0.1
250 -10.8898 20.0016 4.0 7 0.1
251 -9.55632 18.3348 2.5 7 0.1
252 -10.5564 21.2239 4.0 7 0.1
253 -10.223 20.0016 4.0 7 0.1
254 -10.0008 24.5575 4.0 7 0.1
255 -10.3342 24.5575 4.1 7 0.1
256 -9.00072 22.6685 1.2 7 0.1
257 -10.1119 25.7798 4.0 7 0.1
258 -9.88968 28.669 11.2 7 0.1
259 -9.11184 28.1134 2.3 7 0.0
260 -9.66744 29.5579 7.5 7 0.1
261 -9.66744 26.6688 0.2 7 0.1
262 -4.88928 -30.0024 4.1 7 0.1
263 -4.55592 -29.2246 8.9 7 0.1
264 -5.77824 -29.4468 10.5 7 0.1
265 -4.4448 -29.0023 2.4 7 0.1
266 -5.11152 -26.0021 4.2 7 0.1
267 -5.556 -24.8909 4.3 7 0.1
268 -5.11152 -23.3352 2.6 7 0.1
269 -5.0004 -24.4464 4.0 7 0.1
270 -5.22264 -20.7794 4.0 7 0.1
271 -5.22264 -20.0016 4.0 7 0.1
272 -4.77816 -17.6681 2.0 7 0.1
273 -4.4448 -18.4459 1.6 7 0.1
274 -4.77816 -13.89 1.8 7 0.1
275 -5.33376 -14.1122 3.3 7 0.1
276 -5.0004 -14.0011 4.0 7 0.1
277 -5.22264 -13.6678 2.3 7 0.1
278 -5.22264 -8.66736 2.9 7 0.1
279 -5.11152 -9.66744 4.0 7 0.1
280 -5.11152 -9.55632 2.8 7 0.1
281 -4.77816 -9.66744 2.9 7 0.1
282 -5.11152 -4.77816 3.3 7 0.1
283 -5.44488 -4.22256 2.8 7 0.1
284 -5.22264 -4.55592 2.6 7 0.1
285 -5.22264 -4.55592 2.8 7 0.1
286 -4.88928 0 3.2 7 0.1
287 -4.66704 0.22224 3.1 7 0.1
288 -5.11152 0.22224 3.3 7 0.1
289 -5.11152 0 2.5 7 0.1
290 -5.22264 4.77816 2.7 7 0.1
291 -5.33376 4.77816 3.1 7 0.1
292 -5.22264 4.88928 3.0 7 0.1
293 -5.11152 5.0004 3.0 7 0.2
294 -4.88928 9.33408 2.7 7 0.1
295 -5.33376 9.66744 3.0 7 0.1
296 -4.88928 9.11184 2.9 7 0.1
297 -5.22264 9.11184 2.8 7 0.1
298 -5.33376 14.779 4.0 7 0.1
299 -5.556 14.5567 4.0 7 0.1
300 -5.33376 14.1122 4.0 7 0.1
301 -5.0004 12.7788 2.5 7 0.1
302 -4.77816 19.8905 6.4 7 0.1
303 -5.0004 20.0016 3.3 7 0.1
304 -5.11152 20.4461 4.0 7 0.1
305 -4.22256 16.8902 1.3 7 0.1
306 -4.66704 21.6684 0.6 7 0.1
307 -4.22256 21.5573 0.4 7 0.1
308 -5.11152 23.3352 2.1 7 0.1
309 -4.88928 22.3351 1.3 7 0.1
310 -5.0004 30.4469 4.3 7 0.1
311 -5.22264 29.0023 11.3 7 0.1
312 -4.88928 29.3357 9.9 7 0.1
313 -4.88928 29.3357 6.3 7 0.1
314 -0.33336 -29.7802 4.2 7 0.1
315 -0.22224 -30.3358 4.0 7 0.1
316 -0.22224 -30.3358 4.2 7 0.1
317 0.11112 -29.4468 4.1 7 0.1
318 -0.33336 -26.4466 4.4 7 0.1
319 -0.11112 -24.8909 6.7 7 0.1
320 -0.5556 -23.7797 2.4 7 0.1
321 0 -24.6686 4.1 7 0.1
322 0 -19.1126 3.2 7 0.1
323 0.22224 -19.2238 8.4 7 0.1
324 0.33336 -20.335 4.0 7 0.1
325 -0.33336 -19.8905 4.0 7 0.1
326 -0.22224 -14.2234 3.8 7 0.1
327 0.44448 -14.6678 5.0 7 0.1
328 0 -15.0012 4.0 7 0.1
329 0 -15.0012 3.6 7 0.1
330 -0.22224 -8.66736 4.0 7 0.1
331 0.33336 -9.55632 4.0 7 0.1
332 0.22224 -9.33408 3.0 7 0.1
333 0 -9.4452 3.3 7 0.1
334 -0.22224 -5.33376 2.7 7 0.1
335 0.11112 -4.55592 3.0 7 0.1
336 -0.44448 -3.8892 3.6 7 0.1
337 0 -4.88928 2.8 7 0.1
338 0.11112 -0.33336 2.5 7 0.1
339 0.11112 0.5556 2.4 7 0.1
340 -0.11112 0.22224 2.4 7 0.1
341 -0.22224 0.22224 2.3 7 0.1
342 -0.11112 4.88928 3.0 7 0.1
343 -0.11112 4.77816 2.9 7 0.2
344 0 4.77816 3.1 7 0.1
345 -0.11112 4.33368 3.3 7 0.1
346 -0.11112 9.22296 3.1 7 0.1
347 -0.44448 9.33408 3.4 7 0.1
348 0.33336 9.55632 4.0 7 0.1
349 -0.66672 9.55632 2.8 7 0.1
350 -0.11112 15.3346 4.0 7 0.1
351 0.22224 15.2234 4.0 7 0.1
352 0.22224 14.8901 4.7 7 0.1
353 0.11112 14.1122 2.9 7 0.0
354 -0.33336 20.0016 3.2 7 0.1
355 -0.22224 19.446 6.1 7 0.1
356 0.11112 19.2238 4.0 7 0.1
357 0 19.0015 2.5 7 0.1
358 -0.5556 23.113 3.0 7 0.1
359 -0.11112 25.2242 4.7 7 0.1
360 0 24.3353 7.5 7 0.1
361 0.22224 24.0019 2.7 7 0.1
362 -0.22224 29.7802 4.1 7 0.1
363 -0.11112 27.8911 1.6 7 0.1
364 0.11112 29.669 10.2 7 0.1
365 -0.5556 27.0022 0.2 7 0.1
366 4.88928 -30.0024 4.1 7 0.1
367 5.44488 -28.669 10.8 7 0.1
368 4.77816 -30.0024 3.7 7 0.1
369 5.0004 -29.5579 4.1 7 0.1
370 5.11152 -24.5575 2.9 7 0.1
371 4.22256 -25.002 4.2 7 0.1
372 4.88928 -25.1131 4.3 7 0.1
373 5.11152 -24.8909 3.5 7 0.1
374 5.0004 -19.5571 3.3 7 0.1
375 4.4448 -19.6682 4.1 7 0.1
376 4.55592 -18.557 8.3 7 0.1
377 4.88928 -20.2238 4.1 7 0.1
378 5.22264 -14.2234 7.2 7 0.1
379 5.0004 -13.1122 8.6 7 0.1
380 5.33376 -15.2234 7.5 7 0.1
381 5.0004 -15.5568 4.1 7 0.1
382 5.0004 -8.8896 7.2 7 0.1
383 4.77816 -8.8896 3.1 7 0.1
384 5.0004 -8.8896 4.0 7 0.1
385 4.88928 -8.8896 3.3 7 0.1
386 4.88928 -4.4448 3.3 7 0.1
387 4.77816 -4.33368 3.4 7 0.1
388 5.0004 -4.4448 3.2 7 0.2
389 5.22264 -3.55584 3.4 7 0.1
390 5.11152 -0.5556 2.9 7 0.1
391 5.0004 0.11112 2.8 7 0.1
392 4.77816 0.11112 2.7 7 0.1
393 4.88928 0.77784 2.6 7 0.1
394 5.33376 3.77808 3.5 7 0.1
395 5.11152 4.22256 3.2 7 0.2
396 5.22264 3.8892 3.4 7 0.1
397 5.33376 4.11144 3.1 7 0.1
398 5.11152 9.33408 3.1 7 0.1
399 4.77816 9.11184 3.2 7 0.1
400 5.0004 8.55624 4.1 7 0.1
401 4.55592 9.4452 3.1 7 0.1
402 4.77816 14.4456 8.6 7 0.1
403 4.66704 14.1122 7.4 7 0.1
404 5.11152 14.4456 3.6 7 0.1
405 4.88928 14.6678 4.9 7 0.1
406 5.11152 19.446 8.5 7 0.1
407 4.55592 19.2238 3.4 7 0.0
408 4.55592 18.8904 2.7 7 0.1
409 4.55592 18.7793 9.1 7 0.1
410 4.55592 23.3352 2.9 7 0.1
411 5.22264 25.1131 9.3 7 0.1
412 4.66704 26.2243 4.1 7 0.1
413 4.88928 24.7798 3.6 7 0.1
414 4.55592 30.2246 9.5 7 0.1
415 4.22256 28.3356 2.3 7 0.1
416 4.4448 29.7802 3.0 7 0.1
417 5.0004 30.1135 4.1 7 0.1
418 10.223 -29.5579 4.2 7 0.1
419 9.66744 -28.669 10.3 7 0.1
420 9.66744 -28.8912 2.6 7 0.1
421 9.88968 -28.8912 11.4 7 0.1
422 9.4452 -25.002 4.1 7 0.1
423 10.7786 -25.1131 4.1 7 0.1
424 10.0008 -24.7798 4.1 7 0.1
425 9.55632 -24.113 1.5 7 0.1
426 9.88968 -19.2238 8.8 7 0.1
427 9.00072 -19.6682 4.3 7 0.1
428 10.3342 -20.335 4.0 7 0.1
429 9.66744 -19.5571 4.2 7 0.1
430 9.77856 -15.3346 3.2 7 0.1
431 9.55632 -13.1122 9.9 7 0.1
432 9.66744 -14.0011 8.7 7 0.1
433 10.1119 -14.6678 3.8 7 0.1
434 9.55632 -9.22296 2.5 7 0.1
435 9.22296 -9.00072 2.4 7 0.1
436 9.55632 -8.66736 2.5 7 0.1
437 10.0008 -10.3342 4.0 7 0.1
438 9.66744 -4.11144 2.7 7 0.1
439 10.0008 -4.33368 2.7 7 0.1
440 9.55632 -4.66704 2.5 7 0.1
441 9.66744 -3.3336 3.0 7 0.1
442 9.66744 0 2.3 7 0.1
443 9.77856 1.1112 2.7 7 0.1
444 9.77856 -0.33336 2.5 7 0.1
445 9.88968 -0.77784 2.5 7 0.1
446 9.55632 3.77808 2.9 7 0.1
447 10.0008 3.66696 4.0 7 0.1
448 9.66744 4.22256 2.7 7 0.1
449 9.66744 4.88928 2.5 7 0.1
450 10.223 9.22296 4.1 7 0.1
451 10.223 10.0008 3.7 7 0.1
452 10.3342 9.22296 4.0 7 0.1
453 10.3342 9.4452 4.0 7 0.1
454 10.1119 15.8902 4.1 7 0.1
455 9.66744 14.0011 3.0 7 0.1
456 9.77856 14.779 3.7 7 0.1
457 10.1119 15.4457 4.0 7 0.1
458 9.88968 19.0015 4.1 7 0.1
459 9.66744 20.1127 7.3 7 0.1
460 10.0008 20.5572 4.4 7 0.1
461 9.77856 18.1126 1.7 7 0.1
462 10.0008 24.6686 4.1 7 0.1
463 10.223 23.3352 11.4 7 0.1
464 9.00072 23.3352 1.7 7 0.1
465 9.88968 24.113 10.6 7 0.1
466 9.77856 29.0023 10.6 7 0.1
467 10.3342 28.5578 12.5 7 0.1
468 9.11184 28.7801 11.5 7 0.1
469 9.55632 28.4467 13.0 7 0.1
470 15.4457 -29.1134 4.1 7 0.1
471 14.779 -29.8913 4.0 7 0.1
472 15.4457 -29.3357 8.8 7 0.1
473 15.2234 -29.8913 7.4 7 0.1
474 13.89 -22.4462 1.7 7 0.1
475 13.89 -23.6686 2.4 7 0.1
476 14.8901 -24.7798 4.0 7 0.1
477 14.6678 -25.3354 4.4 7 0.1
478 14.6678 -20.0016 4.1 7 0.1
479 15.0012 -20.0016 7.4 7 0.1
480 14.6678 -20.2238 4.0 7 0.1
481 13.7789 -17.4458 1.4 7 0.1
482 14.5567 -15.1123 6.8 7 0.0
483 15.1123 -14.0011 6.9 7 0.1
484 15.2234 -14.3345 4.0 7 0.1
485 15.5568 -14.5567 4.1 7 0.1
486 13.001 -8.66736 2.0 7 0.1
487 12.8899 -8.00064 2.1 7 0.1
488 13.2233 -9.22296 1.8 7 0.1
489 13.1122 -9.66744 1.3 7 0.1
490 13.5566 -4.11144 1.9 7 0.1
491 14.4456 -4.66704 2.1 7 0.1
492 13.5566 -4.33368 2.1 7 0.1
493 13.4455 -4.4448 1.9 7 0.1
494 14.1122 0 1.9 7 0.1
495 14.1122 0.33336 1.7 7 0.1
496 14.1122 0.44448 1.6 7 0.2
497 14.779 0.66672 2.1 7 0.1
498 13.6678 4.00032 2.6 7 0.1
499 13.89 3.8892 2.5 7 0.1
500 13.2233 4.00032 2.2 7 0.1
501 13.4455 4.4448 1.9 7 0.1
502 13.001 8.8896 1.8 7 0.1
503 12.3343 8.44512 1.9 7 0.1
504 13.1122 9.11184 1.7 7 0.1
505 13.3344 9.11184 1.3 7 0.1
506 12.8899 13.5566 0.7 7 0.1
507 12.4454 13.2233 0.6 7 0.1
508 15.0012 15.4457 4.0 7 0.1
509 14.8901 14.1122 4.0 7 0.1
510 14.779 19.2238 4.1 7 0.1
511 15.4457 19.8905 3.7 7 0.1
512 13.6678 18.557 2.2 7 0.1
513 13.5566 18.1126 1.3 7 0.1
514 15.0012 24.3353 11.2 7 0.1
515 14.2234 24.3353 4.0 7 0.1
516 13.5566 22.7796 1.5 7 0.1
517 13.4455 22.4462 1.8 7 0.1
518 15.3346 29.669 7.7 7 0.1
519 12.5566 27.1133 0.1 7 0.1
520 14.3345 29.8913 10.4 7 0.1
521 14.8901 30.0024 4.2 7 0.1
522 19.8905 -29.7802 4.5 7 0.1
523 18.7793 -29.3357 3.2 7 0.1
524 19.6682 -30.2246 4.1 7 0.1
525 18.4459 -26.891 1.3 7 0.1
526 18.7793 -24.2242 2.1 7 0.1
527 20.335 -24.2242 3.6 7 0.1
528 19.446 -25.2242 4.1 7 0.1
529 20.0016 -23.8908 8.0 7 0.1
530 19.8905 -19.1126 10.4 7 0.1
531 19.2238 -18.3348 12.6 7 0.1
532 19.1126 -19.1126 2.4 7 0.1
533 18.557 -18.7793 1.4 7 0.1
534 15.8902 -14.0011 0.1 7 0.1
535 19.6682 -13.1122 8.6 7 0.1
536 18.557 -13.7789 2.2 7 0.1
537 17.3347 -14.5567 1.4 7 0.1
538 17.1125 -8.8896 1.6 7 0.1
539 20.1127 -9.33408 5.2 7 0.1
540 17.8903 -9.4452 1.7 7 0.1
541 18.7793 -9.00072 2.3 7 0.1
542 20.335 -3.3336 3.7 7 0.1
543 18.6682 -4.55592 2.9 7 0.1
544 17.4458 -4.77816 2.0 7 0.1
545 18.2237 -5.22264 2.6 7 0.1
546 18.2237 -0.88896 2.7 7 0.1
547 18.7793 -1.55568 2.6 7 0.1
548 19.2238 1.33344 2.9 7 0.1
549 18.0014 0.11112 2.2 7 0.1
550 18.8904 4.66704 3.0 7 0.1
551 20.8906 3.00024 5.7 7 0.1
552 19.446 4.55592 3.2 7 0.1
553 18.6682 5.88936 2.7 7 0.1
554 20.0016 9.4452 4.0 7 0.0
555 16.2235 10.223 0.1 7 0.1
556 19.0015 9.33408 2.7 7 0.1
557 16.4458 10.1119 0.5 7 0.1
558 16.5569 14.1122 0.0 7 0.1
559 16.3346 14.5567 0.0 7 0.1
560 16.4458 14.4456 0.0 7 0.1
561 18.0014 14.1122 1.8 7 0.1
562 19.446 19.5571 3.0 7 0.1
563 19.6682 19.3349 4.0 7 0.1
564 19.5571 20.0016 4.0 7 0.1
565 20.4461 19.5571 8.7 7 0.1
566 20.335 25.1131 4.0 7 0.1
567 19.7794 22.5574 13.3 7 0.1
568 20.7794 25.002 4.0 7 0.1
569 19.446 23.0018 13.8 7 0.1
570 20.6683 27.2244 14.1 7 0.1
571 20.4461 28.8912 11.9 7 0.1
572 18.8904 28.2245 1.5 7 0.1
573 18.0014 27.6689 0.1 7 0.1
574 25.5576 -28.669 11.0 7 0.1
575 25.7798 -30.6691 4.4 7 0.1
576 24.5575 -29.4468 6.3 7 0.1
577 25.5576 -31.447 4.3 7 0.1
578 24.5575 -24.4464 4.2 7 0.1
579 24.7798 -25.4465 3.7 7 0.1
580 25.2242 -25.3354 4.1 7 0.1
581 22.7796 -23.0018 1.5 7 0.1
582 24.3353 -18.8904 9.4 7 0.0
583 25.3354 -19.5571 8.7 7 0.1
584 24.8909 -18.4459 11.6 7 0.1
585 25.2242 -19.6682 7.5 7 0.1
586 21.2239 -14.8901 0.3 7 0.1
587 24.0019 -14.5567 2.5 7 0.1
588 24.6686 -14.5567 9.8 7 0.1
589 23.0018 -14.0011 1.7 7 0.1
590 24.3353 -8.22288 2.9 7 0.1
591 23.8908 -9.33408 2.7 7 0.1
592 20.1127 -10.7786 0.0 7 0.1
593 23.6686 -9.66744 2.2 7 0.1
594 22.7796 -5.556 2.7 7 0.1
595 23.7797 -4.22256 3.0 7 0.1
596 23.5574 -5.0004 2.6 7 0.1
597 23.7797 -4.11144 3.1 7 0.1
598 23.4463 0.88896 2.7 7 0.1
599 23.2241 -1.1112 3.4 7 0.1
600 23.2241 -1.44456 2.5 7 0.1
601 24.4464 -0.66672 2.7 7 0.1
602 24.2242 5.33376 2.6 7 0.1
603 22.224 6.22272 2.1 7 0.1
604 24.5575 4.55592 3.0 7 0.1
605 24.2242 4.88928 3.1 7 0.1
606 22.4462 9.66744 2.1 7 0.1
607 22.224 10.4453 1.7 7 0.1
608 22.7796 9.11184 2.6 7 0.1
609 22.0018 9.88968 1.4 7 0.1
610 22.0018 14.4456 1.0 7 0.1
611 24.5575 14.2234 4.0 7 0.1
612 24.6686 14.779 5.5 7 0.1
613 21.5573 13.4455 1.3 7 0.1
614 24.7798 18.7793 13.2 7 0.1
615 25.4465 17.7792 13.6 7 0.1
